;timestamp;4;16;66;67;68;69;70;71;72;73;79;80;82;83;85;86;88
80;1.55;0.0;3.0;0.0;0.0;0.0;0.0;0.0;100.0;1.0;22.18;40.0;0.0;0.0;0.0;30.0;0.0;0.0
81;1.56;0.0;3.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;85.44;40.0;0.0;0.0;0.0;30.0;0.0;0.0
82;1.57;0.0;3.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;24.49;40.0;0.0;0.0;0.0;30.0;0.0;0.0
83;1.58;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;23.84;40.0;0.0;0.0;20.0;30.0;0.0;0.0
84;1.6;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;24.66;40.0;0.0;0.0;20.0;30.0;0.0;0.0
85;1.7;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;24.65;40.0;0.0;0.0;20.0;30.0;0.0;0.0
86;1.8;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;23.7;40.0;0.0;0.0;20.0;30.0;0.0;0.0
87;1.9;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;23.7;30.0;0.0;0.0;20.0;30.0;0.0;0.0
88;2.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;100.0;0.0;22.2;30.0;0.0;0.0;20.0;30.0;0.0;0.0
89;2.1;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;85.43;30.0;0.0;0.0;20.0;30.0;0.0;0.0
90;2.11;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;85.43;30.0;0.0;0.0;20.0;30.0;0.0;0.0
91;2.12;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;24.22;30.0;0.0;0.0;20.0;30.0;0.0;0.0
92;2.13;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;23.84;30.0;0.0;0.0;20.0;20.0;0.0;0.0
93;2.14;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
94;2.15;0.0;4.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.84;30.0;0.0;0.0;20.0;20.0;0.0;0.0
95;2.16;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
96;2.18;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.22;30.0;0.0;0.0;20.0;20.0;0.0;0.0
97;2.19;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.22;30.0;0.0;0.0;20.0;20.0;0.0;0.0
98;2.2;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
99;2.21;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;22.1;30.0;0.0;0.0;20.0;20.0;0.0;0.0
100;2.22;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
101;2.23;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.85;30.0;0.0;0.0;20.0;20.0;0.0;0.0
102;2.24;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.85;30.0;0.0;0.0;20.0;20.0;0.0;0.0
103;2.25;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
104;2.26;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;22.09;30.0;0.0;0.0;20.0;20.0;0.0;0.0
105;2.27;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.22;30.0;0.0;0.0;20.0;20.0;0.0;0.0
106;2.28;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
107;2.29;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
108;2.3;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.84;30.0;0.0;0.0;20.0;20.0;0.0;0.0
109;2.33;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
110;2.34;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.2;30.0;0.0;0.0;20.0;20.0;0.0;0.0
111;2.35;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
112;2.36;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
113;2.38;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;85.44;30.0;0.0;0.0;20.0;20.0;0.0;0.0
114;2.4;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.78;30.0;0.0;0.0;20.0;20.0;0.0;0.0
115;2.41;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;23.78;30.0;0.0;0.0;20.0;20.0;0.0;0.0
116;2.42;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;1.0;24.2;30.0;0.0;0.0;20.0;20.0;0.0;0.0
117;2.43;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;2.0;85.45;30.0;0.0;0.0;20.0;20.0;0.0;0.0
118;2.44;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;2.0;23.78;30.0;0.0;0.0;20.0;20.0;0.0;0.0
119;2.45;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;2.0;23.78;30.0;0.0;0.0;20.0;20.0;0.0;0.0
120;2.46;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;2.0;22.1;30.0;0.0;0.0;20.0;20.0;0.0;0.0
121;2.47;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;2.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
122;2.49;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;23.77;30.0;0.0;0.0;20.0;20.0;0.0;0.0
123;2.5;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;22.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
124;2.51;0.0;1.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;24.21;30.0;0.0;0.0;20.0;20.0;0.0;0.0
125;2.52;0.0;3.0;31.0;0.0;0.0;42.0;1.0;100.0;0.0;85.45;30.0;0.0;0.0;20.0;20.0;0.0;0.0
126;2.53;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
127;2.54;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.85;30.0;0.0;0.0;20.0;20.0;0.0;0.0
128;2.55;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.85;30.0;0.0;0.0;20.0;20.0;0.0;0.0
129;2.57;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;85.45;30.0;0.0;0.0;20.0;20.0;0.0;0.0
130;2.58;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.85;30.0;0.0;0.0;20.0;20.0;0.0;0.0
131;2.59;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
132;2.6;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
133;2.7;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
134;2.9;0.0;3.0;8.0;0.0;0.0;11.0;1.0;100.0;0.0;23.84;30.0;0.0;0.0;20.0;20.0;0.0;0.0
135;3.0;0.0;3.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
136;3.1;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
137;3.11;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;22.1;30.0;0.0;0.0;20.0;20.0;0.0;0.0
138;3.12;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;85.44;30.0;0.0;0.0;20.0;20.0;0.0;0.0
139;3.13;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
140;3.14;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
141;3.15;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
142;3.16;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
143;3.18;0.0;0.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
144;3.19;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.86;30.0;0.0;0.0;20.0;20.0;0.0;0.0
145;3.2;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;85.44;30.0;0.0;0.0;20.0;20.0;0.0;0.0
146;3.21;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.96;30.0;0.0;0.0;20.0;20.0;0.0;0.0
147;3.22;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.96;30.0;0.0;0.0;20.0;20.0;0.0;0.0
148;3.23;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.88;30.0;0.0;0.0;20.0;20.0;0.0;0.0
149;3.24;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
150;3.25;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
151;3.26;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;22.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0
152;3.27;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;85.44;30.0;0.0;0.0;20.0;20.0;0.0;0.0
153;3.28;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
154;3.29;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.96;30.0;0.0;0.0;20.0;20.0;0.0;0.0
155;3.3;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;23.75;30.0;0.0;0.0;20.0;20.0;0.0;0.0
156;3.31;0.0;1.0;8.0;0.0;0.0;11.0;2.0;100.0;0.0;21.97;30.0;0.0;0.0;20.0;20.0;0.0;0.0
157;3.32;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
158;3.33;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.76;30.0;0.0;0.0;20.0;20.0;0.0;0.0
159;3.34;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.77;30.0;0.0;0.0;20.0;20.0;0.0;0.0
160;3.35;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.77;30.0;0.0;0.0;20.0;20.0;0.0;0.0
161;3.36;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.76;30.0;0.0;0.0;20.0;20.0;0.0;0.0
162;3.37;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.79;30.0;0.0;0.0;20.0;20.0;0.0;0.0
163;3.38;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.78;30.0;0.0;0.0;20.0;20.0;0.0;0.0
164;3.39;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;85.43;30.0;0.0;0.0;20.0;20.0;0.0;0.0
165;3.4;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.87;30.0;0.0;0.0;20.0;20.0;0.0;0.0
166;3.41;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;21.97;30.0;0.0;0.0;20.0;20.0;0.0;0.0
167;3.42;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.76;30.0;0.0;0.0;20.0;20.0;0.0;0.0
168;3.43;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.76;30.0;0.0;0.0;20.0;20.0;0.0;0.0
169;3.44;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;85.43;30.0;0.0;0.0;20.0;14.0;0.0;0.0
170;3.45;0.0;1.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.78;30.0;0.0;0.0;20.0;14.0;0.0;0.0
171;3.46;0.0;5.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;21.98;30.0;0.0;0.0;20.0;14.0;0.0;0.0
172;3.48;0.0;5.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;23.79;30.0;0.0;0.0;20.0;14.0;0.0;0.0
173;3.49;0.0;5.0;8.0;0.0;0.0;11.0;2.0;90.0;0.0;85.43;30.0;0.0;0.0;20.0;14.0;0.0;0.0
174;3.5;0.0;5.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.79;30.0;0.0;0.0;20.0;14.0;0.0;0.0
175;3.51;0.0;5.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;21.99;30.0;0.0;0.0;20.0;14.0;0.0;0.0
176;3.53;0.0;5.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.93;30.0;0.0;0.0;20.0;14.0;0.0;0.0
177;3.54;0.0;5.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.79;30.0;0.0;0.0;20.0;14.0;0.0;0.0
178;3.55;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.88;30.0;0.0;0.0;20.0;14.0;0.0;0.0
179;3.56;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;21.99;30.0;0.0;0.0;20.0;14.0;0.0;0.0
180;3.58;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.87;30.0;0.0;0.0;20.0;14.0;0.0;0.0
181;3.59;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;23.87;30.0;0.0;0.0;20.0;14.0;0.0;0.0
182;3.6;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;22.11;30.0;0.0;0.0;20.0;14.0;0.0;0.0
183;3.7;0.0;4.0;8.0;0.0;0.0;11.0;2.0;85.0;0.0;85.44;30.0;0.0;0.0;20.0;14.0;0.0;0.0
184;3.8;0.0;4.0;8.0;0.0;0.0;11.0;2.0;95.0;0.0;23.87;30.0;0.0;0.0;20.0;14.0;0.0;0.0
185;3.9;0.0;4.0;8.0;0.0;0.0;11.0;2.0;95.0;0.0;23.87;30.0;0.0;0.0;20.0;14.0;0.0;0.0
186;4.0;0.0;4.0;8.0;0.0;0.0;11.0;2.0;95.0;0.0;23.96;30.0;0.0;0.0;20.0;14.0;0.0;0.0
187;4.1;0.0;4.0;8.0;0.0;0.0;11.0;2.0;95.0;0.0;23.15;30.0;0.0;0.0;20.0;14.0;0.0;0.0
